toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1564.01,250724252,APC,02h14m01.26s,33.505238,+53d07m17.43s,53.121508,1.2,1.9,-1.9,0.0,-7.4,1.9,-1.9,0.0,2460635.87017,0.000435,-0.000435,0,0.5596691,3e-07,-3e-07,0,1.478,0.216,-0.216,0,4538.0,3416.95,-3416.95,0,24.4148,,,0,149293.0,,,,,,,,10.2845,0.006,-0.006,0,574.869,,,0,8368.0,111.2,-111.2,0,,,,0,2.3,,,0,2019-12-19 20:58:20,2025-07-09 10:08:02
1606.01,125735470,APC,03h46m38.47s,56.660282,+27d28m17.48s,27.471523,-1.071,0.1,-0.1,0.0,-20.686,0.081,-0.081,0.0,2460228.527139,0.001291,-0.001291,0,4.7126743,7.3e-06,-7.3e-06,0,1.061,0.079,-0.079,0,1941.0,72.0373,-72.0373,0,6.97602,0.153561,-0.153561,0,38.0033,,,,691.0,,,,9.08995,0.007,-0.007,0,143.312,1.81,-1.81,0,5626.5,213.9,-213.9,0,,,,0,1.55,0.01,-0.01,0,2019-12-19 20:58:22,2023-12-06 16:02:01
162.01,99493790,APC,21h10m33.58s,317.639908,-23d18m20.94s,-23.305817,50.863,0.096,-0.096,0.0,-19.94,0.061,-0.061,0.0,2459078.393053,0.000395,-0.000395,0,7.764691,6.8e-06,-6.8e-06,0,3.185,0.056,-0.056,0,24530.0,2.74943,-2.74943,0,15.6068,0.898621,-0.898621,0,86.3134,,,,849.0,,,,11.6834,0.007,-0.007,0,274.733,5.45,-5.45,0,5404.7,43.0,-43.0,0,4.4,2.0,-2.0,0,0.99,0.06,-0.06,0,2018-09-05 18:52:24,2022-03-29 16:02:01
1631.01,29054413,APC,03h23m39.95s,50.916451,+25d02m52.57s,25.047935,19.764,0.085,-0.085,0.0,-31.774,0.057,-0.057,0.0,2458795.511502,0.002333,-0.002333,0,15.2521892,0.0016144,-0.0016144,0,1.3463514,0.9639249,-0.9639249,0,871.2527446,176.88022,-176.88022,0,2.8346585,7.237937,-7.237937,0,129.6204972,,,,860.5738999,,,,10.4289,0.006,-0.006,0,140.065,0.89,-0.89,0,5473.0,148.926,-148.926,0,4.46488,0.0803515,-0.0803515,0,0.949022,0.0504498,-0.0504498,0,2020-01-14 19:46:38,2022-07-15 16:02:01
1642.01,229940491,APC,19h12m11.88s,288.049519,+63d39m25.42s,63.657061,6.087,0.057,-0.057,0.0,22.075,0.049,-0.049,0.0,2459747.914171,0.000983,-0.000983,0,37.4590076,5.53e-05,-5.53e-05,0,2.863,0.161,-0.161,0,5850.0,1141.6,-1141.6,0,20.3559,5.64696,-5.64696,0,15.6505,,,,554.0,,,,11.1169,0.006,-0.006,0,338.948,3.4525,-3.4525,0,5730.0,122.969,-122.969,0,4.09817,0.0779368,-0.0779368,0,1.5,0.07,-0.07,0,2020-01-14 19:46:38,2022-10-05 10:10:01
1656.01,267694283,APC,04h12m55.2s,63.230018,+53d41m13.38s,53.68705,-2.732,0.084,-0.084,0.0,-31.536,0.07,-0.07,0.0,2459935.313412,0.000788,-0.000788,0,1112.7562924,3.2e-05,-3.2e-05,0,9.386,1.271,-1.271,0,6669.0,6321.72,-6321.72,0,20.062,3.15545,-3.15545,0,617.103,,,,1388.0,,,,8.54941,0.006,-0.006,0,106.477,0.6835,-0.6835,0,6324.0,127.6,-127.6,0,4.34,0.09,-0.09,0,1.26,0.06,-0.06,0,2020-01-29 22:18:55,2023-02-03 16:02:02
1708.01,241173474,APC,07h44m25.75s,116.107291,+43d00m32.68s,43.009079,-0.437,0.074,-0.074,0.0,-27.325,0.041,-0.041,0.0,2458853.1211,0.00154,-0.00154,0,11.44192,0.00099,-0.00099,0,3.841,0.637,-0.637,0,5510.0,3.11154,-3.11154,0,9.64245,0.498673,-0.498673,0,170.262,,,,1006.0,,,,10.388,0.006,-0.006,0,235.782,2.5055,-2.5055,0,6259.0,123.6,-123.6,0,4.34,0.08,-0.08,0,1.24,0.06,-0.06,0,2020-02-19 00:44:40,2021-10-29 12:59:15
1755.01,356978132,APC,18h15m07.61s,273.781707,+56d52m41.17s,56.878102,9.751,0.036,-0.036,0.0,-39.905,0.039,-0.039,0.0,2460644.817094,0.002494,-0.002494,0,60.1848926,0.0002356,-0.0002356,0,3.546,0.825,-0.825,0,2242.0,1771.79,-1771.79,0,11.0047,1.64567,-1.64567,0,21.2072,,,,597.0,,,,9.90051,0.006,-0.006,0,205.933,0.7935,-0.7935,0,6499.0,129.287,-129.287,0,4.35362,0.0884507,-0.0884507,0,1.27,0.06,-0.06,0,2020-02-27 22:12:19,2025-07-08 10:08:01
1769.01,287225295,APC,09h36m00.08s,144.000344,+51d36m28.02s,51.607784,-16.952,0.044,-0.044,0.0,48.001,0.043,-0.043,0.0,2460338.470141,0.000551,-0.000551,0,0.6097554,4e-07,-4e-07,0,0.416,0.153,-0.153,0,670.0,198.075,-198.075,0,3.5774,0.323438,-0.323438,0,1086.19,,,,1599.0,,,,9.4819,0.006,-0.006,0,90.6965,0.2298,-0.2298,0,5493.0,123.5,-123.5,0,4.52,0.08,-0.08,0,0.89,0.05,-0.05,0,2020-03-12 15:35:30,2024-04-02 10:08:02
1784.01,241196395,APC,10h14m11.92s,153.549683,+29d05m07.89s,29.085524,-35.035,0.094,-0.094,0.0,-10.469,0.106,-0.106,0.0,2459633.75904,0.001102,-0.001102,0,2.0937563,7.3e-06,-7.3e-06,0,0.433,0.073,-0.073,0,1250.0,335.962,-335.962,0,6.75578,2.48623,-2.48623,0,175.656,,,,1014.0,,,,9.61433,0.006,-0.006,0,171.945,1.6395,-1.6395,0,6435.69,109.221,-109.221,0,4.3758,0.0838182,-0.0838182,0,1.23,0.05,-0.05,0,2020-03-12 15:35:30,2022-03-24 16:02:01
180.01,51912829,APC,00h57m11.67s,14.298639,-67d29m46.28s,-67.496189,22.671,0.055,-0.055,0.0,16.495,0.042,-0.042,0.0,2458325.896392,9.2e-05,-9.2e-05,0,0.8353899,3.17e-05,-3.17e-05,0,1.0385175,0.0387,-0.0387,0,2265.3656619,28.229282,-28.229282,0,10.0508253,0.810259,-0.810259,0,17113.247799,,,,2917.1103577,,,,9.5183,0.006,-0.006,0,264.72,2.1895,-2.1895,0,6082.0,193.0,-193.0,0,3.77654,0.33082,-0.33082,0,2.0701201,0.0942464,-0.0942464,0,2018-11-03 00:36:48,2023-11-03 10:08:02
182.01,76989773,APC,23h33m10.56s,353.293998,-35d27m50.37s,-35.463992,-107.298,0.451,-0.451,0.0,-66.417,0.536,-0.536,0.0,2458355.082741,0.000106,-0.000106,0,1.7691703,5e-07,-5e-07,0,1.8249711,0.0111217,-0.0111217,0,8744.2377032,68.99132,-68.99132,0,10.9185355,0.0630256,-0.0630256,0,1218.9797909,,,,1507.0195142,,,,9.683,0.006,-0.006,0,107.399,2.936,-2.936,0,5569.0,187.0,-187.0,0,4.32065,0.291747,-0.291747,0,0.96,0.03,-0.03,0,2018-11-03 00:36:48,2026-01-26 16:00:01
1822.01,9392421,APC,11h11m06.68s,167.777848,+39d31m36.02s,39.526673,4.76,0.061,-0.061,0.0,-22.441,0.066,-0.066,0.0,2459623.129601,0.000884,-0.000884,0,9.6136615,1.68e-05,-1.68e-05,0,5.292,0.147,-0.147,0,7000.0,0.814098,-0.814098,0,14.5701,0.8925,-0.8925,0,192.623,,,,1037.0,,,,10.7184,0.007,-0.007,0,312.52,5.7965,-5.7965,0,5637.7,139.1,-139.1,0,3.97,0.09,-0.09,0,1.71,0.1,-0.1,0,2020-04-17 11:50:39,2022-07-12 16:02:02
1831.01,27194429,APC,13h21m48.66s,200.452735,+17d45m55.57s,17.765435,-23.385,0.099,-0.099,0.0,-11.356,0.074,-0.074,0.0,2459665.464633,0.000652,-0.000652,0,0.5553244,2.57e-05,-2.57e-05,0,0.8336658,0.1455406,-0.1455406,0,353.7045175,21.305454,-21.305454,0,4.4033839,2.8197043,-2.8197043,0,44853.3980885,,,,3711.6634241,,,,7.43229,0.006,-0.006,0,128.273,0.7805,-0.7805,0,6864.0,129.967,-129.967,0,3.89932,0.0876954,-0.0876954,0,2.2681701,0.0954674,-0.0954674,0,2020-05-07 18:04:46,2022-08-18 12:02:41
1834.01,71612483,APC,13h29m10.62s,202.294251,+31d24m06.9s,31.401916,-82.096,0.038,-0.038,0.0,-7.129,0.032,-0.032,0.0,2459689.763585,0.000236,-0.000236,0,1.2164402,6e-07,-6e-07,0,1.847,0.065,-0.065,0,15450.0,177.32,-177.32,0,16.0243,1.7036,-1.7036,0,3477.13,,,,2139.0,,,,11.4951,0.006,-0.006,0,265.941,2.521,-2.521,0,5610.0,121.632,-121.632,0,4.42006,0.0763342,-0.0763342,0,1.02,0.05,-0.05,0,2020-05-07 18:04:46,2022-12-12 16:02:01
1837.01,144441148,APC,13h51m37.42s,207.905911,+33d29m32.6s,33.49239,-50.001,0.165,-0.165,0.0,-10.001,0.169,-0.169,0.0,2458931.250769,0.001812,-0.001812,0,5.8182239,0.0006762,-0.0006762,0,1.1943658,0.1316338,-0.1316338,0,1069.5709916,95.76095,-95.76095,0,7.8231031,0.6971154,-0.6971154,0,1053.479741,,,,1453.0357399,,,,8.70842,0.006,-0.006,0,159.375,4.1425,-4.1425,0,5961.28,133.557,-133.557,0,3.87842,0.0850107,-0.0850107,0,1.99038,0.111754,-0.111754,0,2020-05-07 18:04:46,2021-10-29 12:59:15
1849.01,23740089,APC,13h52m23.92s,208.099647,+37d44m55s,37.748612,-6.014,0.076,-0.076,0.0,15.687,0.115,-0.115,0.0,2460412.030494,0.001264,-0.001264,0,9.862756,1.32e-05,-1.32e-05,0,2.323,0.351,-0.351,0,4278.0,720.767,-720.767,0,8.40839,0.808965,-0.808965,0,130.902,,,,942.0,,,,10.4985,0.006,-0.006,0,189.09,3.143,-3.143,0,5595.0,127.5,-127.5,0,4.32,0.08,-0.08,0,1.14,0.06,-0.06,0,2020-05-08 16:49:52,2024-09-03 14:48:11
1850.01,149577217,APC,13h03m02.85s,195.761884,+21d55m23.06s,21.923072,-30.718,0.088,-0.088,0.0,-2.633,0.061,-0.061,0.0,2458931.03559,0.0011,-0.0011,0,7.39143,0.00057,-0.00057,0,1.252,0.124,-0.124,0,5880.0,1977.35,-1977.35,0,16.4641,5.61306,-5.61306,0,59.8747,,,,774.0,,,,10.626,0.006,-0.006,0,171.205,1.307,-1.307,0,5224.6,99.5,-99.5,0,4.28,0.08,-0.08,0,1.14,0.06,-0.06,0,2020-05-08 16:49:52,2021-10-29 12:59:15
1851.01,378976682,APC,13h10m59.67s,197.748635,+06d41m11.63s,6.686564,-64.831,0.06,-0.06,0.0,-23.251,0.038,-0.038,0.0,2459688.751118,0.001864,-0.001864,0,6.0179742,1.86e-05,-1.86e-05,0,1.278,0.359,-0.359,0,13910.0,95.2026,-95.2026,0,10.0342,,,0,16.6492,,,,562.0,,,,13.1369,0.007,-0.007,0,274.942,2.642,-2.642,0,4567.0,123.0,-123.0,0,4.53,,,0,0.76,,,0,2020-05-08 16:49:52,2022-09-08 10:10:02
1857.01,180652891,APC,13h18m25.76s,199.607344,+35d57m14.34s,35.953983,6.779,0.053,-0.053,0.0,-1.198,0.048,-0.048,0.0,2459663.219189,0.000392,-0.000392,0,0.7759895,7e-07,-7e-07,0,1.135,0.149,-0.149,0,2450.0,1.11965,-1.11965,0,10.4239,0.489315,-0.489315,0,5149.47,,,,2359.0,,,,9.2427,0.007,-0.007,0,317.527,3.8515,-3.8515,0,7218.0,125.0,-125.0,0,3.94,0.09,-0.09,0,2.26,0.09,-0.09,0,2020-05-08 16:49:52,2022-07-20 12:03:42
1865.01,207425203,APC,16h11m40.65s,242.919358,+58d28m37.2s,58.477001,5.076,0.13,-0.13,0.0,-10.072,0.153,-0.153,0.0,2459742.663844,0.001762,-0.001762,0,1.2239134,3e-06,-3e-06,0,1.037,0.166,-0.166,0,1400.0,3.03983,-3.03983,0,7.38849,0.662645,-0.662645,0,861.54,,,,1509.0,,,,11.871,0.007,-0.007,0,757.572,44.1285,-44.1285,0,6618.5,352.2,-352.2,0,3.99,0.1,-0.1,0,1.92,0.14,-0.14,0,2020-05-29 16:35:30,2022-10-05 10:10:01
187.01,260304296,APC,06h18m27.73s,94.615541,-57d00m48.6s,-57.013501,-8.683,0.053,-0.053,0.0,6.389,0.044,-0.044,0.0,2459962.995091,0.000276,-0.000276,0,0.5125807,1.09e-05,-1.09e-05,0,1.6430775,0.0225735,-0.0225735,0,5691.1921109,65.77529,-65.77529,0,19.2342563,4.468955,-4.468955,0,22324.2050264,,,,3117.5523161,,,,9.109901,0.006,-0.006,0,184.529,0.7205,-0.7205,0,6725.0,201.0,-201.0,0,4.19532,0.344818,-0.344818,0,1.55195,0.0616282,-0.0616282,0,2018-10-19 23:49:45,2023-04-04 16:02:02
1874.01,232641326,APC,18h45m47.81s,281.44921,+56d22m54.12s,56.381701,8.653,0.05,-0.05,0.0,1.588,0.044,-0.044,0.0,2459756.864289,0.00071,-0.00071,0,17.8683999,3.52e-05,-3.52e-05,0,5.638695,0.0507761,-0.0507761,0,11197.9522339,165.22133,-165.22133,0,19.3843075,0.8403294,-0.8403294,0,242.7182138,,,,1006.6890424,,,,11.5816,0.007,-0.007,0,639.003,9.7765,-9.7765,0,7013.0,125.8,-125.8,0,4.2,0.08,-0.08,0,1.63559,0.0695729,-0.0695729,0,2020-05-29 16:35:30,2023-02-24 10:10:01
188.01,280830734,APC,02h58m13.34s,44.555588,-70d45m38.83s,-70.760786,33.499,0.048,-0.048,0.0,38.324,0.045,-0.045,0.0,2458325.775309,0.000491,-0.000491,0,1.1619531,6e-06,-6e-06,0,0.95926,0.1395011,-0.1395011,0,331.6208111,22.630205,-22.630205,0,3.4842503,0.4876575,-0.4876575,0,7309.4764762,,,,2358.2580075,,,,9.4668,0.006,-0.006,0,210.812,1.107,-1.107,0,6340.3,204.0,-204.0,0,4.18,0.27,-0.27,0,1.66089,0.114533,-0.114533,0,2018-11-03 00:53:39,2024-12-03 16:02:01
1889.01,139771134,APC,21h36m30.78s,324.128236,-52d30m47.16s,-52.513101,20.985,0.027,-0.027,0.0,-16.051,0.027,-0.027,0.0,2459036.732943,0.00032,-0.00032,0,0.9134495,3.7e-06,-3.7e-06,0,0.9674236,0.112103,-0.112103,0,4262.0748689,143.69232,-143.69232,0,5.4104686,0.8709944,-0.8709944,0,831.1895877,,,,1369.4455626,,,,12.5093,0.006,-0.006,0,211.794,0.867,-0.867,0,4791.0,4675.9,-4675.9,0,,,,0,0.771805,0.0622764,-0.0622764,0,2020-05-29 16:35:31,2024-12-05 16:02:02
1891.01,139198430,APC,23h02m31.44s,345.630986,-46d05m06.7s,-46.085195,-24.1,1.3,-1.3,0.0,-2.1,1.4,-1.4,0.0,2460176.504188,0.000478,-0.000478,0,15.3617729,8.5e-06,-8.5e-06,0,1.745,0.478,-0.478,0,3321.0,7994.97,-7994.97,0,14.7142,,,0,51.0242,,,,,,,,9.3059,0.006,-0.006,0,135.265,,,0,5984.0,192.0,-192.0,0,4.30752,2.00392,-2.00392,0,1.22,,,0,2020-05-29 16:46:26,2023-11-15 16:02:02
1938.01,128449971,APC,14h37m33.45s,219.389377,-42d01m45.84s,-42.0294,-12.741,0.335,-0.335,0.0,-18.953,0.245,-0.245,0.0,2459346.073496,0.002078,-0.002078,0,12.7060866,6e-05,-6e-05,0,2.4782523,0.2190536,-0.2190536,0,5160.2020899,441.80145,-441.80145,0,11.4460032,9.793818,-9.793818,0,131.9890966,,,,864.4786335,,,,10.7347,0.006,-0.006,0,245.295,14.687,-14.687,0,6200.5,265.9,-265.9,0,4.33,2.0,-2.0,0,1.10563,0.0868842,-0.0868842,0,2020-06-17 17:40:43,2025-05-19 12:03:23
1940.01,7413227,APC,14h10m35.48s,212.647819,-27d59m35.06s,-27.993072,5.07,0.125,-0.125,0.0,-2.616,0.172,-0.172,0.0,2459335.645193,0.000451,-0.000451,0,3.4158668,3.8e-06,-3.8e-06,0,1.9196262,0.0571359,-0.0571359,0,2841.7825532,65.27697,-65.27697,0,19.3376794,9.503918,-9.503918,0,2831.3869926,,,,1860.4566612,,,,9.46381,0.006,-0.006,0,264.051,5.301,-5.301,0,5986.0,105.7,-105.7,0,3.66,0.37,-0.37,0,2.19052,0.110736,-0.110736,0,2020-06-17 17:40:43,2025-12-11 10:08:01
1967.01,320079492,APC,11h39m22.81s,174.845028,-65d10m34.68s,-65.176299,-133.217,0.041,-0.041,0.0,27.071,0.041,-0.041,0.0,2459307.334625,0.000236,-0.000236,0,0.4262223,5.1e-06,-5.1e-06,0,0.5111692,0.0343835,-0.0343835,0,835.5797306,38.676094,-38.676094,0,4.3877473,0.9987455,-0.9987455,0,17154.6137164,,,,2918.8715623,,,,9.9666,0.006,-0.006,0,186.789,0.832,-0.832,0,5343.0,121.3,-121.3,0,4.1,0.31,-0.31,0,1.4990799,0.0729346,-0.0729346,0,2020-06-17 17:40:44,2025-07-09 16:00:02
1968.01,210445631,APC,14h08m46.38s,212.193247,-56d19m20.43s,-56.322341,-23.1,3.1,-3.1,0.0,-9.1,2.9,-2.9,0.0,2458601.95696,0.0012,-0.0012,0,3.97195,0.00036,-0.00036,0,4.297,0.32,-0.32,0,7670.0,2.66893,-2.66893,0,13.8556,,,0,1605.22,,,,,,,,10.52,0.006,-0.006,0,357.686,,,0,6535.3,317.7,-317.7,0,4.2,1.92,-1.92,0,1.55,,,0,2020-06-17 17:40:44,2021-10-29 12:59:15
1974.01,295562522,APC,11h25m30.81s,171.378387,-67d46m42.87s,-67.778575,-13.795,0.045,-0.045,0.0,12.604,0.039,-0.039,0.0,2459354.324182,0.000923,-0.000923,0,5.438218,1.1e-05,-1.1e-05,0,1.675,0.277,-0.277,0,7830.0,73.8121,-73.8121,0,14.7798,1.6112,-1.6112,0,157.789,,,,987.0,,,,10.5833,0.006,-0.006,0,238.426,1.417,-1.417,0,5342.0,124.0,-124.0,0,4.09,0.36,-0.36,0,1.49,0.08,-0.08,0,2020-06-17 17:40:44,2022-10-05 10:10:01
1976.01,329888006,APC,14h11m23.19s,212.846611,-50d04m11.92s,-50.069977,-21.2,1.5,-1.5,0.0,-5.9,1.6,-1.6,0.0,2459360.021406,0.000466,-0.000466,0,7.6943096,8e-06,-8e-06,0,8.903,0.165,-0.165,0,7400.0,0.341581,-0.341581,0,,,,0,925.441,,,,1536.0,,,,8.8681,0.006,-0.006,0,201.2072,117.809,-117.809,0,4956.8,100.5,-100.5,0,,,,0,,,,0,2020-06-17 17:40:45,2021-10-29 12:59:15
1985.01,469212332,APC,09h53m33.73s,148.390562,-58d22m33.88s,-58.376077,1.58,0.06,-0.06,0.0,-0.841,0.056,-0.056,0.0,2460027.634922,0.001318,-0.001318,0,30.7864669,3.41e-05,-3.41e-05,0,3.466,0.144,-0.144,0,8750.0,62.1135,-62.1135,0,23.8125,1.90419,-1.90419,0,112.151,,,,861.0,,,,9.9681,0.007,-0.007,0,332.321,3.4545,-3.4545,0,6101.8,153.7,-153.7,0,,,,0,2.05,0.06,-0.06,0,2020-06-17 20:08:07,2023-05-11 10:10:01
1986.01,468997317,APC,09h36m05.7s,144.023758,-51d44m40.73s,-51.744648,-15.554,0.052,-0.052,0.0,4.79,0.052,-0.052,0.0,2459256.974533,0.001188,-0.001188,0,7.5043829,0.0006197,-0.0006197,0,4.8967771,0.053506,-0.053506,0,12479.7176832,469.77145,-469.77145,0,,,,0,177.5290293,,,,930.973018,,,,8.135,0.006,-0.006,0,,,,0,8613.8,1359.0,-1359.0,0,,,,0,,,,0,2020-06-17 20:08:07,2021-10-29 12:59:15
1987.01,349088467,APC,12h21m19.65s,185.331855,-14d03m44.56s,-14.062379,-28.097,0.14,-0.14,0.0,-35.888,0.108,-0.108,0.0,2459283.07354,0.000344,-0.000344,0,2.5861562,2e-06,-2e-06,0,1.8304478,0.0356946,-0.0356946,0,2218.2234099,84.8517,-84.8517,0,13.5186329,0.8476515,-0.8476515,0,3942.3199938,,,,2020.9599996,,,,9.62418,0.006,-0.006,0,273.491,6.227,-6.227,0,5635.4,95.4,-95.4,0,3.71,0.45,-0.45,0,2.33,0.13,-0.13,0,2020-06-17 20:08:08,2026-01-10 10:08:01
1999.01,447206604,APC,10h27m58.83s,156.995108,-48d25m42.77s,-48.428547,11.3,2.1,-2.1,0.0,6.1,1.9,-1.9,0.0,2460033.285881,0.000593,-0.000593,0,7.2133579,6.1e-06,-6.1e-06,0,2.345,0.329,-0.329,0,8814.0,7645.12,-7645.12,0,21.2234,,,0,271.595,,,,,,,,10.4109,0.006,-0.006,0,183.691,,,0,5843.0,32.0,-32.0,0,4.33,2.0,-2.0,0,1.16,,,0,2020-06-17 20:08:08,2023-05-05 16:02:01
2023.01,16884216,APC,15h31m27.2s,232.863345,+33d54m09.06s,33.902516,42.582,0.036,-0.036,0.0,112.198,0.047,-0.047,0.0,2458964.128568,0.003645,-0.003645,0,11.1900486,0.0049587,-0.0049587,0,2.9741507,0.5782486,-0.5782486,0,567.7989939,77.54692,-77.54692,0,1.6608182,1.7278615,-1.7278615,0,31.192573,,,,602.7435196,,,,8.5049,0.006,-0.006,0,36.9284,0.034,-0.034,0,4958.0,122.161,-122.161,0,4.66667,0.0900016,-0.0900016,0,0.695992,0.0442211,-0.0442211,0,2020-06-19 06:00:40,2024-06-23 12:02:48
2030.01,422656370,APC,23h18m41.3s,349.672086,+68d17m57.18s,68.299217,28.247,0.045,-0.045,0.0,0.652,0.04,-0.04,0.0,2459880.870498,0.000576,-0.000576,0,1.3254567,1e-06,-1e-06,0,0.975,0.289,-0.289,0,3365.0,238.919,-238.919,0,14.4076,0.916221,-0.916221,0,776.933,,,,1470.0,,,,10.8489,0.022,-0.022,0,367.355,3.4215,-3.4215,0,5778.0,186.2,-186.2,0,3.74,0.08,-0.08,0,2.29,0.12,-0.12,0,2020-06-19 07:20:03,2023-05-01 10:10:02
2032.01,470159478,APC,22h13m14.82s,333.311732,+81d44m23.02s,81.739729,9.1,2.3,-2.3,0.0,2.1,2.4,-2.4,0.0,2459737.544901,0.001849,-0.001849,0,17.0096703,4.12e-05,-4.12e-05,0,2.228,0.488,-0.488,0,4730.0,1197.68,-1197.68,0,13.5294,,,0,63.3708,,,,,,,,10.9293,0.006,-0.006,0,293.0,,,0,6542.0,,,0,,,,0,1.5,,,0,2020-06-19 07:20:03,2023-10-20 12:02:39
2038.01,235937532,APC,19h35m39.5s,293.914601,+81d33m17.25s,81.554791,-2.776,0.061,-0.061,0.0,-0.542,0.069,-0.069,0.0,2459913.435645,0.001548,-0.001548,0,3.7321195,6.2e-06,-6.2e-06,0,5.738,0.448,-0.448,0,4180.0,0.474694,-0.474694,0,19.158,0.937763,-0.937763,0,5711.67,,,,2421.0,,,,10.5352,0.008,-0.008,0,603.172,12.441,-12.441,0,6570.0,124.8,-124.8,0,3.68,0.09,-0.09,0,2.8,0.13,-0.13,0,2020-06-19 07:20:03,2023-03-16 16:02:02
2055.01,322062001,APC,21h36m57.33s,324.238857,+69d17m02.21s,69.283946,-5.7,1.9,-1.9,0.0,-1.7,2.0,-2.0,0.0,2459876.086576,0.000578,-0.000578,0,4.6981739,3.2e-06,-3.2e-06,0,2.36,0.442,-0.442,0,7417.0,10591.6,-10591.6,0,31.434,,,0,1344.6,,,,,,,,10.6526,0.006,-0.006,0,376.423,,,0,6782.0,,,0,,,,0,1.61,,,0,2020-06-19 07:20:04,2023-05-01 10:10:02
2056.01,396356111,APC,00h10m23.9s,2.599567,+58d29m21.98s,58.489439,-98.605,0.051,-0.051,0.0,-9.771,0.043,-0.043,0.0,2458771.6773,0.00982,-0.00982,0,10.2207,0.00125,-0.00125,0,3.848,0.621,-0.621,0,300.0,1.00594,-1.00594,0,2.95608,0.225695,-0.225695,0,226.74,,,,1081.0,,,,7.3307,0.006,-0.006,0,92.8913,0.3086,-0.3086,0,6748.7,121.0,-121.0,0,4.13,0.09,-0.09,0,1.72,0.07,-0.07,0,2020-06-19 07:20:04,2024-06-23 12:02:48
2065.01,356710041,APC,12h50m18.54s,192.577265,+26d09m34.33s,26.159536,12.582,0.055,-0.055,0.0,2.659,0.039,-0.039,0.0,2458932.291437,0.003409,-0.003409,0,,,,0,12.5551812,0.28876,-0.28876,0,1341.1309509,69.10477,-69.10477,0,10.443271,0.7342856,-0.7342856,0,352.5989492,,,,1105.1977778,,,,9.0024,0.007,-0.007,0,234.294,2.1745,-2.1745,0,5701.43,118.15,-118.15,0,3.56597,0.0743608,-0.0743608,0,2.7564499,0.13196,-0.13196,0,2020-07-02 17:46:17,2023-02-10 16:02:02
209.01,52204645,APC,01h17m34.6s,19.394178,-66d54m11.04s,-66.903066,-12.619,0.058,-0.058,0.0,-138.402,0.033,-0.033,0.0,2458325.884839,0.000996,-0.000996,0,4.3794298,7e-06,-7e-06,0,1.6639354,0.3168304,-0.3168304,0,969.6957616,58.59707,-58.59707,0,2.3149088,1.9252915,-1.9252915,0,120.9359556,,,,845.782334,,,,10.8545,0.006,-0.006,0,113.387,0.2725,-0.2725,0,4892.0,179.0,-179.0,0,4.50955,2.00346,-2.00346,0,0.742779,0.0504774,-0.0504774,0,2018-11-14 15:06:55,2024-04-25 10:08:01
2108.01,347538174,APC,16h29m55.58s,247.481601,+21d29m42.58s,21.495162,-0.39,0.056,-0.056,0.0,7.572,0.053,-0.053,0.0,2459719.380198,0.001498,-0.001498,0,6.8019625,0.0007853,-0.0007853,0,2.9121651,0.1153928,-0.1153928,0,15465.6374163,493.90906,-493.90906,0,29.3148832,28.43558,-28.43558,0,501.9413628,,,,1207.2104771,,,,10.223,0.008,-0.008,0,251.884,2.739,-2.739,0,6300.0,133.3,-133.3,0,4.22,0.09,-0.09,0,1.42268,0.0666332,-0.0666332,0,2020-07-28 21:38:56,2022-08-24 16:02:02
211.01,300293197,APC,07h21m07.13s,110.279707,-68d34m42.12s,-68.578366,5.8,1.6,-1.6,0.0,9.3,1.6,-1.6,0.0,2460981.057077,0.000315,-0.000315,0,6.5638651,1.2e-06,-1.2e-06,0,1.3516381,0.1407201,-0.1407201,0,2147.9618549,36.1524906,-36.1524906,0,5.9264523,0.1844941,-0.1844941,0,414.9779331,,,,1257.4027058,,,,9.4906,0.006,-0.006,0,121.321,,,0,5873.97,102.627,-102.627,0,4.35182,0.109989,-0.109989,0,1.08871,,,0,2018-12-04 21:48:36,2026-04-17 10:08:01
